Country,Year,Sex,Age,Population
Canada,1971,Female,106,4886
Canada,1971,Female,107,4886
Canada,1971,Female,108,4886
Canada,1971,Female,109,4886
Canada,1971,Female,110,4886
Canada,1971,Female,111,4886
Canada,1971,Female,112,4886
Canada,1971,Female,113,4886
Canada,1971,Female,114,4886
Canada,1971,Female,115,4886
Canada,1971,Female,116,4886
Canada,1971,Female,117,4886
Canada,1971,Female,118,4886
Canada,1971,Female,119,4886
Canada,1971,Female,120,4886
Canada,1971,Female,121,4886
Canada,1971,Female,122,4886
Canada,1970,Male,0,191510
Canada,1970,Male,1,191510
Canada,1970,Male,2,191510
Canada,1970,Male,3,191510
Canada,1970,Male,4,191510
Canada,1970,Female,0,182825
Canada,1970,Female,1,182825
Canada,1970,Female,2,182825
Canada,1970,Female,3,182825
Canada,1970,Female,4,182825
Canada,1970,Male,5,232938
Canada,1970,Male,6,232938
Canada,1970,Male,7,232938
Canada,1970,Male,8,232938
Canada,1970,Male,9,232938
Canada,1970,Female,5,222244
Canada,1970,Female,6,222244
Canada,1970,Female,7,222244
Canada,1970,Female,8,222244
Canada,1970,Female,9,222244
Canada,1970,Male,10,232714
Canada,1970,Male,11,232714
Canada,1970,Male,12,232714
Canada,1970,Male,13,232714
Canada,1970,Male,14,232714
Canada,1970,Female,10,222763
Canada,1970,Female,11,222763
Canada,1970,Female,12,222763
Canada,1970,Female,13,222763
Canada,1970,Female,14,222763
Canada,1970,Male,15,210356
Canada,1970,Male,16,210356
Canada,1970,Male,17,210356
Canada,1970,Male,18,210356
Canada,1970,Male,19,210356
Canada,1970,Female,15,204072
Canada,1970,Female,16,204072
Canada,1970,Female,17,204072
Canada,1970,Female,18,204072
Canada,1970,Female,19,204072
Canada,1970,Male,20,185481
Canada,1970,Male,21,185481
Canada,1970,Male,22,185481
Canada,1970,Male,23,185481
Canada,1970,Male,24,185481
Canada,1970,Female,20,183335
Canada,1970,Female,21,183335
Canada,1970,Female,22,183335
Canada,1970,Female,23,183335
Canada,1970,Female,24,183335
Canada,1970,Male,25,153683
Canada,1970,Male,26,153683
Canada,1970,Male,27,153683
Canada,1970,Male,28,153683
Canada,1970,Male,29,153683
Canada,1970,Female,25,150180
Canada,1970,Female,26,150180
Canada,1970,Female,27,150180
Canada,1970,Female,28,150180
Canada,1970,Female,29,150180
Canada,1970,Male,30,130773
Canada,1970,Male,31,130773
Canada,1970,Male,32,130773
Canada,1970,Male,33,130773
Canada,1970,Male,34,130773
Canada,1970,Female,30,126880
Canada,1970,Female,31,126880
Canada,1970,Female,32,126880
Canada,1970,Female,33,126880
Canada,1970,Female,34,126880
Canada,1970,Male,35,129529
Canada,1970,Male,36,129529
Canada,1970,Male,37,129529
Canada,1970,Male,38,129529
Canada,1970,Male,39,129529
Canada,1970,Female,35,123590
Canada,1970,Female,36,123590
Canada,1970,Female,37,123590
Canada,1970,Female,38,123590
Canada,1970,Female,39,123590
Canada,1970,Male,40,128006
Canada,1970,Male,41,128006
Canada,1970,Male,42,128006
Canada,1970,Male,43,128006
Canada,1970,Male,44,128006
Canada,1970,Female,40,125137
Canada,1970,Female,41,125137
Canada,1970,Female,42,125137
Canada,1970,Female,43,125137
Canada,1970,Female,44,125137
Canada,1970,Male,45,120146
Canada,1970,Male,46,120146
Canada,1970,Male,47,120146
Canada,1970,Male,48,120146
Canada,1970,Male,49,120146
Canada,1970,Female,45,122334
Canada,1970,Female,46,122334
Canada,1970,Female,47,122334
Canada,1970,Female,48,122334
Canada,1970,Female,49,122334
Canada,1970,Male,50,102412
Canada,1970,Male,51,102412
Canada,1970,Male,52,102412
Canada,1970,Male,53,102412
Canada,1970,Male,54,102412
Canada,1970,Female,50,104616
Canada,1970,Female,51,104616
Canada,1970,Female,52,104616
Canada,1970,Female,53,104616
Canada,1970,Female,54,104616
Canada,1970,Male,55,92575
Canada,1970,Male,56,92575
Canada,1970,Male,57,92575
Canada,1970,Male,58,92575
Canada,1970,Male,59,92575
Canada,1970,Female,55,93792
Canada,1970,Female,56,93792
Canada,1970,Female,57,93792
Canada,1970,Female,58,93792
Canada,1970,Female,59,93792
Canada,1970,Male,60,74104
Canada,1970,Male,61,74104
Canada,1970,Male,62,74104
Canada,1970,Male,63,74104
Canada,1970,Male,64,74104
Canada,1970,Female,60,76661
Canada,1970,Female,61,76661
Canada,1970,Female,62,76661
Canada,1970,Female,63,76661
Canada,1970,Female,64,76661
Canada,1970,Male,65,57134
Canada,1970,Male,66,57134
Canada,1970,Male,67,57134
Canada,1970,Male,68,57134
Canada,1970,Male,69,57134
Canada,1970,Female,65,62901
Canada,1970,Female,66,62901
Canada,1970,Female,67,62901
Canada,1970,Female,68,62901
Canada,1970,Female,69,62901
Canada,1970,Male,75,28230
Canada,1970,Male,76,28230
Canada,1970,Male,77,28230
Canada,1970,Male,78,28230
Canada,1970,Male,79,28230
Canada,1970,Female,75,36742
Canada,1970,Female,76,36742
Canada,1970,Female,77,36742
Canada,1970,Female,78,36742
Canada,1970,Female,79,36742
Canada,1970,Male,80,3223
Canada,1970,Male,81,3223
Canada,1970,Male,82,3223
Canada,1970,Male,83,3223
Canada,1970,Male,84,3223
Canada,1970,Male,85,3223
Canada,1970,Male,86,3223
Canada,1970,Male,87,3223
Canada,1970,Male,88,3223
Canada,1970,Male,89,3223
Canada,1970,Male,90,3223
Canada,1970,Male,91,3223
Canada,1970,Male,92,3223
Canada,1970,Male,93,3223
Canada,1970,Male,94,3223
Canada,1970,Male,95,3223
Canada,1970,Male,96,3223
Canada,1970,Male,97,3223
Canada,1970,Male,98,3223
Canada,1970,Male,99,3223
Canada,1970,Male,100,3223
Canada,1970,Male,101,3223
Canada,1970,Male,102,3223
Canada,1970,Male,103,3223
Canada,1970,Male,104,3223
Canada,1970,Male,105,3223
Canada,1970,Male,106,3223
Canada,1970,Male,107,3223
Canada,1970,Male,108,3223
Canada,1970,Male,109,3223
Canada,1970,Male,110,3223
Canada,1970,Male,111,3223
Canada,1970,Male,112,3223
Canada,1970,Male,113,3223
Canada,1970,Male,114,3223
Canada,1970,Male,115,3223
Canada,1970,Male,116,3223
Canada,1970,Male,117,3223
Canada,1970,Male,118,3223
Canada,1970,Male,119,3223
Canada,1970,Male,120,3223
Canada,1970,Male,121,3223
Canada,1970,Male,122,3223
Canada,1970,Female,80,4584
Canada,1970,Female,81,4584
Canada,1970,Female,82,4584
Canada,1970,Female,83,4584
Canada,1970,Female,84,4584
Canada,1970,Female,85,4584
Canada,1970,Female,86,4584
Canada,1970,Female,87,4584
Canada,1970,Female,88,4584
Canada,1970,Female,89,4584
Canada,1970,Female,90,4584
Canada,1970,Female,91,4584
Canada,1970,Female,92,4584
Canada,1970,Female,93,4584
Canada,1970,Female,94,4584
Canada,1970,Female,95,4584
Canada,1970,Female,96,4584
Canada,1970,Female,97,4584
Canada,1970,Female,98,4584
Canada,1970,Female,99,4584
Canada,1970,Female,100,4584
Canada,1970,Female,101,4584
Canada,1970,Female,102,4584
Canada,1970,Female,103,4584
Canada,1970,Female,104,4584
Canada,1970,Female,105,4584
Canada,1970,Female,106,4584
Canada,1970,Female,107,4584
Canada,1970,Female,108,4584
Canada,1970,Female,109,4584
Canada,1970,Female,110,4584
Canada,1970,Female,111,4584
Canada,1970,Female,112,4584
Canada,1970,Female,113,4584
Canada,1970,Female,114,4584
Canada,1970,Female,115,4584
Canada,1970,Female,116,4584
Canada,1970,Female,117,4584
Canada,1970,Female,118,4584
Canada,1970,Female,119,4584
Canada,1970,Female,120,4584
Canada,1970,Female,121,4584
Canada,1970,Female,122,4584
Canada,1969,Male,0,199026
Canada,1969,Male,1,199026
Canada,1969,Male,2,199026
Canada,1969,Male,3,199026
Canada,1969,Male,4,199026
Canada,1969,Female,0,189807
Canada,1969,Female,1,189807
Canada,1969,Female,2,189807
Canada,1969,Female,3,189807
Canada,1969,Female,4,189807
Canada,1969,Male,5,235321
Canada,1969,Male,6,235321
Canada,1969,Male,7,235321
Canada,1969,Male,8,235321
Canada,1969,Male,9,235321
Canada,1969,Female,5,224586
Canada,1969,Female,6,224586
Canada,1969,Female,7,224586
Canada,1969,Female,8,224586
Canada,1969,Female,9,224586
Canada,1969,Male,10,229237
Canada,1969,Male,11,229237
Canada,1969,Male,12,229237
Canada,1969,Male,13,229237
Canada,1969,Male,14,229237
Canada,1969,Female,10,219863
Canada,1969,Female,11,219863
Canada,1969,Female,12,219863
Canada,1969,Female,13,219863
Canada,1969,Female,14,219863
Canada,1969,Male,15,205349
Canada,1969,Male,16,205349
Canada,1969,Male,17,205349
Canada,1969,Male,18,205349
Canada,1969,Male,19,205349
Canada,1969,Female,15,199468
Canada,1969,Female,16,199468
Canada,1969,Female,17,199468
Canada,1969,Female,18,199468
Canada,1969,Female,19,199468
Canada,1969,Male,20,178118
Canada,1969,Male,21,178118
Canada,1969,Male,22,178118
Canada,1969,Male,23,178118
Canada,1969,Male,24,178118
Canada,1969,Female,20,175714
Canada,1969,Female,21,175714
Canada,1969,Female,22,175714
Canada,1969,Female,23,175714
Canada,1969,Female,24,175714
Canada,1969,Male,25,145040
Canada,1969,Male,26,145040
Canada,1969,Male,27,145040
Canada,1969,Male,28,145040
Canada,1969,Male,29,145040
Canada,1969,Female,25,142436
Canada,1969,Female,26,142436
Canada,1969,Female,27,142436
Canada,1969,Female,28,142436
Canada,1969,Female,29,142436
Canada,1969,Male,30,127623
Canada,1969,Male,31,127623
Canada,1969,Male,32,127623
Canada,1969,Male,33,127623
Canada,1969,Male,34,127623
Canada,1969,Female,30,124144
Canada,1969,Female,31,124144
Canada,1969,Female,32,124144
Canada,1969,Female,33,124144
Canada,1969,Female,34,124144
Canada,1969,Male,35,129279
Canada,1969,Male,36,129279
Canada,1969,Male,37,129279
Canada,1969,Male,38,129279
Canada,1969,Male,39,129279
Canada,1969,Female,35,123896
Canada,1969,Female,36,123896
Canada,1969,Female,37,123896
Canada,1969,Female,38,123896
Canada,1969,Female,39,123896
Canada,1969,Male,40,127462
Canada,1969,Male,41,127462
Canada,1969,Male,42,127462
Canada,1969,Male,43,127462
Canada,1969,Male,44,127462
Canada,1969,Female,40,125916
Canada,1969,Female,41,125916
Canada,1969,Female,42,125916
Canada,1969,Female,43,125916
Canada,1969,Female,44,125916
Canada,1969,Male,45,117610
Canada,1969,Male,46,117610
Canada,1969,Male,47,117610
Canada,1969,Male,48,117610
Canada,1969,Male,49,117610
Canada,1969,Female,45,120159
Canada,1969,Female,46,120159
Canada,1969,Female,47,120159
Canada,1969,Female,48,120159
Canada,1969,Female,49,120159
Canada,1969,Male,50,100962
Canada,1969,Male,51,100962
Canada,1969,Male,52,100962
Canada,1969,Male,53,100962
Canada,1969,Male,54,100962
Canada,1969,Female,50,102546
Canada,1969,Female,51,102546
Canada,1969,Female,52,102546
Canada,1969,Female,53,102546
Canada,1969,Female,54,102546
Canada,1969,Male,55,90697
Canada,1969,Male,56,90697
Canada,1969,Male,57,90697
Canada,1969,Male,58,90697
Canada,1969,Male,59,90697
Canada,1969,Female,55,91283
Canada,1969,Female,56,91283
Canada,1969,Female,57,91283
Canada,1969,Female,58,91283
Canada,1969,Female,59,91283
Canada,1969,Male,60,71874
Canada,1969,Male,61,71874
Canada,1969,Male,62,71874
Canada,1969,Male,63,71874
Canada,1969,Male,64,71874
Canada,1969,Female,60,74029
Canada,1969,Female,61,74029
Canada,1969,Female,62,74029
Canada,1969,Female,63,74029
Canada,1969,Female,64,74029
Canada,1969,Male,65,55305
Canada,1969,Male,66,55305
Canada,1969,Male,67,55305
Canada,1969,Male,68,55305
Canada,1969,Male,69,55305
Canada,1969,Female,65,60767
Canada,1969,Female,66,60767
Canada,1969,Female,67,60767
Canada,1969,Female,68,60767
Canada,1969,Female,69,60767
Canada,1969,Male,75,28295
Canada,1969,Male,76,28295
Canada,1969,Male,77,28295
Canada,1969,Male,78,28295
Canada,1969,Male,79,28295
Canada,1969,Female,75,35853
Canada,1969,Female,76,35853
Canada,1969,Female,77,35853
Canada,1969,Female,78,35853
Canada,1969,Female,79,35853
Canada,1969,Male,80,3244
Canada,1969,Male,81,3244
Canada,1969,Male,82,3244
Canada,1969,Male,83,3244
Canada,1969,Male,84,3244
Canada,1969,Male,85,3244
Canada,1969,Male,86,3244
Canada,1969,Male,87,3244
Canada,1969,Male,88,3244
Canada,1969,Male,89,3244
Canada,1969,Male,90,3244
Canada,1969,Male,91,3244
Canada,1969,Male,92,3244
Canada,1969,Male,93,3244
Canada,1969,Male,94,3244
Canada,1969,Male,95,3244
Canada,1969,Male,96,3244
Canada,1969,Male,97,3244
Canada,1969,Male,98,3244
Canada,1969,Male,99,3244
Canada,1969,Male,100,3244
Canada,1969,Male,101,3244
Canada,1969,Male,102,3244
Canada,1969,Male,103,3244
Canada,1969,Male,104,3244
Canada,1969,Male,105,3244
Canada,1969,Male,106,3244
Canada,1969,Male,107,3244
Canada,1969,Male,108,3244
Canada,1969,Male,109,3244
Canada,1969,Male,110,3244
Canada,1969,Male,111,3244
Canada,1969,Male,112,3244
Canada,1969,Male,113,3244
Canada,1969,Male,114,3244
Canada,1969,Male,115,3244
Canada,1969,Male,116,3244
Canada,1969,Male,117,3244
Canada,1969,Male,118,3244
Canada,1969,Male,119,3244
Canada,1969,Male,120,3244
Canada,1969,Male,121,3244
Canada,1969,Male,122,3244
Canada,1969,Female,80,4436
Canada,1969,Female,81,4436
Canada,1969,Female,82,4436
Canada,1969,Female,83,4436
Canada,1969,Female,84,4436
Canada,1969,Female,85,4436
Canada,1969,Female,86,4436
Canada,1969,Female,87,4436
Canada,1969,Female,88,4436
Canada,1969,Female,89,4436
Canada,1969,Female,90,4436
Canada,1969,Female,91,4436
Canada,1969,Female,92,4436
Canada,1969,Female,93,4436
Canada,1969,Female,94,4436
Canada,1969,Female,95,4436
Canada,1969,Female,96,4436
Canada,1969,Female,97,4436
Canada,1969,Female,98,4436
Canada,1969,Female,99,4436
Canada,1969,Female,100,4436
Canada,1969,Female,101,4436
Canada,1969,Female,102,4436
Canada,1969,Female,103,4436
Canada,1969,Female,104,4436
Canada,1969,Female,105,4436
Canada,1969,Female,106,4436
Canada,1969,Female,107,4436
Canada,1969,Female,108,4436
Canada,1969,Female,109,4436
Canada,1969,Female,110,4436
Canada,1969,Female,111,4436
Canada,1969,Female,112,4436
Canada,1969,Female,113,4436
Canada,1969,Female,114,4436
Canada,1969,Female,115,4436
Canada,1969,Female,116,4436
Canada,1969,Female,117,4436
Canada,1969,Female,118,4436
Canada,1969,Female,119,4436
Canada,1969,Female,120,4436
Canada,1969,Female,121,4436
Canada,1969,Female,122,4436
Canada,1968,Male,0,208698
Canada,1968,Male,1,208698
Canada,1968,Male,2,208698
Canada,1968,Male,3,208698
Canada,1968,Male,4,208698
Canada,1968,Female,0,198575
Canada,1968,Female,1,198575
Canada,1968,Female,2,198575
Canada,1968,Female,3,198575
Canada,1968,Female,4,198575
Canada,1968,Male,5,236196
Canada,1968,Male,6,236196
Canada,1968,Male,7,236196
Canada,1968,Male,8,236196
Canada,1968,Male,9,236196
Canada,1968,Female,5,225709
Canada,1968,Female,6,225709
Canada,1968,Female,7,225709
Canada,1968,Female,8,225709
Canada,1968,Female,9,225709
Canada,1968,Male,10,225054
Canada,1968,Male,11,225054
Canada,1968,Male,12,225054
Canada,1968,Male,13,225054
Canada,1968,Male,14,225054
Canada,1968,Female,10,216159
Canada,1968,Female,11,216159
Canada,1968,Female,12,216159
Canada,1968,Female,13,216159
Canada,1968,Female,14,216159
Canada,1968,Male,15,200371
Canada,1968,Male,16,200371
Canada,1968,Male,17,200371
Canada,1968,Male,18,200371
Canada,1968,Male,19,200371
Canada,1968,Female,15,194762
Canada,1968,Female,16,194762
Canada,1968,Female,17,194762
Canada,1968,Female,18,194762
Canada,1968,Female,19,194762
Canada,1968,Male,20,169412
Canada,1968,Male,21,169412
Canada,1968,Male,22,169412
Canada,1968,Male,23,169412
Canada,1968,Male,24,169412
Canada,1968,Female,20,167080
Canada,1968,Female,21,167080
Canada,1968,Female,22,167080
Canada,1968,Female,23,167080
Canada,1968,Female,24,167080
Canada,1968,Male,25,137080
Canada,1968,Male,26,137080
Canada,1968,Male,27,137080
Canada,1968,Male,28,137080
Canada,1968,Male,29,137080
Canada,1968,Female,25,135612
Canada,1968,Female,26,135612
Canada,1968,Female,27,135612
Canada,1968,Female,28,135612
Canada,1968,Female,29,135612
Canada,1968,Male,30,126119
Canada,1968,Male,31,126119
Canada,1968,Male,32,126119
Canada,1968,Male,33,126119
Canada,1968,Male,34,126119
Canada,1968,Female,30,122691
Canada,1968,Female,31,122691
Canada,1968,Female,32,122691
Canada,1968,Female,33,122691
Canada,1968,Female,34,122691
Canada,1968,Male,35,129203
Canada,1968,Male,36,129203
Canada,1968,Male,37,129203
Canada,1968,Male,38,129203
Canada,1968,Male,39,129203
Canada,1968,Female,35,124613
Canada,1968,Female,36,124613
Canada,1968,Female,37,124613
Canada,1968,Female,38,124613
Canada,1968,Female,39,124613
Canada,1968,Male,40,126809
Canada,1968,Male,41,126809
Canada,1968,Male,42,126809
Canada,1968,Male,43,126809
Canada,1968,Male,44,126809
Canada,1968,Female,40,126599
Canada,1968,Female,41,126599
Canada,1968,Female,42,126599
Canada,1968,Female,43,126599
Canada,1968,Female,44,126599
Canada,1968,Male,45,114639
Canada,1968,Male,46,114639
Canada,1968,Male,47,114639
Canada,1968,Male,48,114639
Canada,1968,Male,49,114639
Canada,1968,Female,45,117125
Canada,1968,Female,46,117125
Canada,1968,Female,47,117125
Canada,1968,Female,48,117125
Canada,1968,Female,49,117125
Canada,1968,Male,50,100265
Canada,1968,Male,51,100265
Canada,1968,Male,52,100265
Canada,1968,Male,53,100265
Canada,1968,Male,54,100265
Canada,1968,Female,50,101093
Canada,1968,Female,51,101093
Canada,1968,Female,52,101093
Canada,1968,Female,53,101093
Canada,1968,Female,54,101093
Canada,1968,Male,55,88331
Canada,1968,Male,56,88331
Canada,1968,Male,57,88331
Canada,1968,Male,58,88331
Canada,1968,Male,59,88331
Canada,1968,Female,55,88288
Canada,1968,Female,56,88288
Canada,1968,Female,57,88288
Canada,1968,Female,58,88288
Canada,1968,Female,59,88288
Canada,1968,Male,60,69895
Canada,1968,Male,61,69895
Canada,1968,Male,62,69895
Canada,1968,Male,63,69895
Canada,1968,Male,64,69895
Canada,1968,Female,60,71658
Canada,1968,Female,61,71658
Canada,1968,Female,62,71658
Canada,1968,Female,63,71658
Canada,1968,Female,64,71658
Canada,1968,Male,65,53647
Canada,1968,Male,66,53647
Canada,1968,Male,67,53647
Canada,1968,Male,68,53647
Canada,1968,Male,69,53647
Canada,1968,Female,65,58811
Canada,1968,Female,66,58811
Canada,1968,Female,67,58811
Canada,1968,Female,68,58811
Canada,1968,Female,69,58811
Canada,1968,Male,75,28340
Canada,1968,Male,76,28340
Canada,1968,Male,77,28340
Canada,1968,Male,78,28340
Canada,1968,Male,79,28340
Canada,1968,Female,75,34954
Canada,1968,Female,76,34954
Canada,1968,Female,77,34954
Canada,1968,Female,78,34954
Canada,1968,Female,79,34954
Canada,1968,Male,80,3218
Canada,1968,Male,81,3218
Canada,1968,Male,82,3218
Canada,1968,Male,83,3218
Canada,1968,Male,84,3218
Canada,1968,Male,85,3218
Canada,1968,Male,86,3218
Canada,1968,Male,87,3218
Canada,1968,Male,88,3218
Canada,1968,Male,89,3218
Canada,1968,Male,90,3218
Canada,1968,Male,91,3218
Canada,1968,Male,92,3218
Canada,1968,Male,93,3218
Canada,1968,Male,94,3218
Canada,1968,Male,95,3218
Canada,1968,Male,96,3218
Canada,1968,Male,97,3218
Canada,1968,Male,98,3218
Canada,1968,Male,99,3218
Canada,1968,Male,100,3218
Canada,1968,Male,101,3218
Canada,1968,Male,102,3218
Canada,1968,Male,103,3218
Canada,1968,Male,104,3218
Canada,1968,Male,105,3218
Canada,1968,Male,106,3218
Canada,1968,Male,107,3218
Canada,1968,Male,108,3218
Canada,1968,Male,109,3218
Canada,1968,Male,110,3218
Canada,1968,Male,111,3218
Canada,1968,Male,112,3218
Canada,1968,Male,113,3218
Canada,1968,Male,114,3218
Canada,1968,Male,115,3218
Canada,1968,Male,116,3218
Canada,1968,Male,117,3218
Canada,1968,Male,118,3218
Canada,1968,Male,119,3218
Canada,1968,Male,120,3218
Canada,1968,Male,121,3218
Canada,1968,Male,122,3218
Canada,1968,Female,80,4280
Canada,1968,Female,81,4280
Canada,1968,Female,82,4280
Canada,1968,Female,83,4280
Canada,1968,Female,84,4280
Canada,1968,Female,85,4280
Canada,1968,Female,86,4280
Canada,1968,Female,87,4280
Canada,1968,Female,88,4280
Canada,1968,Female,89,4280
Canada,1968,Female,90,4280
Canada,1968,Female,91,4280
Canada,1968,Female,92,4280
Canada,1968,Female,93,4280
Canada,1968,Female,94,4280
Canada,1968,Female,95,4280
Canada,1968,Female,96,4280
Canada,1968,Female,97,4280
Canada,1968,Female,98,4280
Canada,1968,Female,99,4280
Canada,1968,Female,100,4280
Canada,1968,Female,101,4280
Canada,1968,Female,102,4280
Canada,1968,Female,103,4280
Canada,1968,Female,104,4280
Canada,1968,Female,105,4280
Canada,1968,Female,106,4280
Canada,1968,Female,107,4280
Canada,1968,Female,108,4280
Canada,1968,Female,109,4280
Canada,1968,Female,110,4280
Canada,1968,Female,111,4280
Canada,1968,Female,112,4280
Canada,1968,Female,113,4280
Canada,1968,Female,114,4280
Canada,1968,Female,115,4280
Canada,1968,Female,116,4280
Canada,1968,Female,117,4280
Canada,1968,Female,118,4280
Canada,1968,Female,119,4280
Canada,1968,Female,120,4280
Canada,1968,Female,121,4280
Canada,1968,Female,122,4280
Canada,1967,Male,0,218386
Canada,1967,Male,1,218386
Canada,1967,Male,2,218386
Canada,1967,Male,3,218386
Canada,1967,Male,4,218386
Canada,1967,Female,0,207367
Canada,1967,Female,1,207367
Canada,1967,Female,2,207367
Canada,1967,Female,3,207367
Canada,1967,Female,4,207367
Canada,1967,Male,5,235272
Canada,1967,Male,6,235272
Canada,1967,Male,7,235272
Canada,1967,Male,8,235272
Canada,1967,Male,9,235272
Canada,1967,Female,5,225169
Canada,1967,Female,6,225169
Canada,1967,Female,7,225169
Canada,1967,Female,8,225169
Canada,1967,Female,9,225169
Canada,1967,Male,10,219892
Canada,1967,Male,11,219892
Canada,1967,Male,12,219892
Canada,1967,Male,13,219892
Canada,1967,Male,14,219892
Canada,1967,Female,10,211291
Canada,1967,Female,11,211291
Canada,1967,Female,12,211291
Canada,1967,Female,13,211291
Canada,1967,Female,14,211291
Canada,1967,Male,15,194615
Canada,1967,Male,16,194615
Canada,1967,Male,17,194615
Canada,1967,Male,18,194615
Canada,1967,Male,19,194615
Canada,1967,Female,15,189106
Canada,1967,Female,16,189106
Canada,1967,Female,17,189106
Canada,1967,Female,18,189106
Canada,1967,Female,19,189106
Canada,1967,Male,20,159169
Canada,1967,Male,21,159169
Canada,1967,Male,22,159169
Canada,1967,Male,23,159169
Canada,1967,Male,24,159169
Canada,1967,Female,20,157502
Canada,1967,Female,21,157502
Canada,1967,Female,22,157502
Canada,1967,Female,23,157502
Canada,1967,Female,24,157502
Canada,1967,Male,25,130158
Canada,1967,Male,26,130158
Canada,1967,Male,27,130158
Canada,1967,Male,28,130158
Canada,1967,Male,29,130158
Canada,1967,Female,25,129703
Canada,1967,Female,26,129703
Canada,1967,Female,27,129703
Canada,1967,Female,28,129703
Canada,1967,Female,29,129703
Canada,1967,Male,30,125538
Canada,1967,Male,31,125538
Canada,1967,Male,32,125538
Canada,1967,Male,33,125538
Canada,1967,Male,34,125538
Canada,1967,Female,30,121909
Canada,1967,Female,31,121909
Canada,1967,Female,32,121909
Canada,1967,Female,33,121909
Canada,1967,Female,34,121909
Canada,1967,Male,35,128943
Canada,1967,Male,36,128943
Canada,1967,Male,37,128943
Canada,1967,Male,38,128943
Canada,1967,Male,39,128943
Canada,1967,Female,35,125379
Canada,1967,Female,36,125379
Canada,1967,Female,37,125379
Canada,1967,Female,38,125379
Canada,1967,Female,39,125379
Canada,1967,Male,40,125579
Canada,1967,Male,41,125579
Canada,1967,Male,42,125579
Canada,1967,Male,43,125579
Canada,1967,Male,44,125579
Canada,1967,Female,40,126531
Canada,1967,Female,41,126531
Canada,1967,Female,42,126531
Canada,1967,Female,43,126531
Canada,1967,Female,44,126531
Canada,1967,Male,45,111389
Canada,1967,Male,46,111389
Canada,1967,Male,47,111389
Canada,1967,Male,48,111389
Canada,1967,Male,49,111389
Canada,1967,Female,45,113432
Canada,1967,Female,46,113432
Canada,1967,Female,47,113432
Canada,1967,Female,48,113432
Canada,1967,Female,49,113432
Canada,1967,Male,50,99681
Canada,1967,Male,51,99681
Canada,1967,Male,52,99681
Canada,1967,Male,53,99681
Canada,1967,Male,54,99681
Canada,1967,Female,50,99637
Canada,1967,Female,51,99637
Canada,1967,Female,52,99637
Canada,1967,Female,53,99637
Canada,1967,Female,54,99637
Canada,1967,Male,55,85523
Canada,1967,Male,56,85523
Canada,1967,Male,57,85523
Canada,1967,Male,58,85523
Canada,1967,Male,59,85523
Canada,1967,Female,55,84835
Canada,1967,Female,56,84835
Canada,1967,Female,57,84835
Canada,1967,Female,58,84835
Canada,1967,Female,59,84835
Canada,1967,Male,60,67933
Canada,1967,Male,61,67933
Canada,1967,Male,62,67933
Canada,1967,Male,63,67933
Canada,1967,Male,64,67933
Canada,1967,Female,60,69303
Canada,1967,Female,61,69303
Canada,1967,Female,62,69303
Canada,1967,Female,63,69303
Canada,1967,Female,64,69303
Canada,1967,Male,65,52156
Canada,1967,Male,66,52156
Canada,1967,Male,67,52156
Canada,1967,Male,68,52156
Canada,1967,Male,69,52156
Canada,1967,Female,65,56982
Canada,1967,Female,66,56982
Canada,1967,Female,67,56982
Canada,1967,Female,68,56982
Canada,1967,Female,69,56982
Canada,1967,Male,75,28221
Canada,1967,Male,76,28221
Canada,1967,Male,77,28221
Canada,1967,Male,78,28221
Canada,1967,Male,79,28221
Canada,1967,Female,75,33883
Canada,1967,Female,76,33883
Canada,1967,Female,77,33883
Canada,1967,Female,78,33883
Canada,1967,Female,79,33883
Canada,1967,Male,80,3143
Canada,1967,Male,81,3143
Canada,1967,Male,82,3143
Canada,1967,Male,83,3143
Canada,1967,Male,84,3143
Canada,1967,Male,85,3143
Canada,1967,Male,86,3143
Canada,1967,Male,87,3143
Canada,1967,Male,88,3143
Canada,1967,Male,89,3143
Canada,1967,Male,90,3143
Canada,1967,Male,91,3143
Canada,1967,Male,92,3143
Canada,1967,Male,93,3143
Canada,1967,Male,94,3143
Canada,1967,Male,95,3143
Canada,1967,Male,96,3143
Canada,1967,Male,97,3143
Canada,1967,Male,98,3143
Canada,1967,Male,99,3143
Canada,1967,Male,100,3143
Canada,1967,Male,101,3143
Canada,1967,Male,102,3143
Canada,1967,Male,103,3143
Canada,1967,Male,104,3143
Canada,1967,Male,105,3143
Canada,1967,Male,106,3143
Canada,1967,Male,107,3143
Canada,1967,Male,108,3143
Canada,1967,Male,109,3143
Canada,1967,Male,110,3143
Canada,1967,Male,111,3143
Canada,1967,Male,112,3143
Canada,1967,Male,113,3143
Canada,1967,Male,114,3143
Canada,1967,Male,115,3143
Canada,1967,Male,116,3143
Canada,1967,Male,117,3143
Canada,1967,Male,118,3143
Canada,1967,Male,119,3143
Canada,1967,Male,120,3143
Canada,1967,Male,121,3143
Canada,1967,Male,122,3143
Canada,1967,Female,80,4106
Canada,1967,Female,81,4106
Canada,1967,Female,82,4106
Canada,1967,Female,83,4106
Canada,1967,Female,84,4106
Canada,1967,Female,85,4106
Canada,1967,Female,86,4106
Canada,1967,Female,87,4106
Canada,1967,Female,88,4106
Canada,1967,Female,89,4106
Canada,1967,Female,90,4106
Canada,1967,Female,91,4106
Canada,1967,Female,92,4106
Canada,1967,Female,93,4106
